"x","y"
-179.1642205,188.4481166
169.1316232,190.9437876
101.4739826,396.4123804
174.1479219,205.967727
-236.7892638,246.0731599
-226.7566664,246.0731599
-226.7566664,248.5688308
221.7653244,248.5688308
231.7729651,238.5611902
134.042489,188.4481166
-201.7001296,210.9840257
98.97831156,281.1373373
-116.5228786,135.8144154
-154.1076838,236.0405625
-73.9217748,193.4394586
156.6033548,200.976385
-1.247835496,386.379783
191.6924889,268.6090689
161.6196535,205.967727
-209.237056,213.5046534
-78.93807349,361.3232463
179.1642205,185.9274889
216.7490257,226.0329218
-219.2446967,231.0242638
121.5142206,373.8515147
-246.8218612,256.0808005
259.3501295,253.5851295
-166.6359522,198.4557573
76.41744579,383.8841121
-139.0587877,150.8633115
61.39350641,423.9645882
169.1316232,341.2830082
-201.7001296,261.0970992
48.86523803,318.7221424
129.051147,373.8515147
194.1881599,256.0808005
-206.7164283,185.9274889
236.7892638,251.0894585
-224.2609954,261.0970992
-236.7892638,263.6177269
-224.2609954,258.6014282
-106.4902812,148.3426838
83.92941548,393.9167094
196.7087876,311.2101728
-156.6033548,173.3992206
-98.97831156,363.843874
-199.2044586,223.5122941
-106.4902812,398.9080514
-33.81634195,413.9569475
-209.237056,213.5046534
209.237056,205.967727
-216.7490257,283.657965
-63.88917741,361.3232463
-126.5305193,388.9004107
-146.5707574,165.8872509
-234.2935928,268.6090689
-103.9946103,233.5448915
-46.34461033,381.3884411
-206.7164283,208.4883547
114.0022509,353.8112766
194.1881599,233.5448915
-53.88153673,333.7710385
216.7490257,253.5851295
174.1479219,268.6090689
96.45768386,348.7949779
-106.4902812,333.7710385
134.042489,266.1133979
-234.2935928,228.5285928
236.7892638,228.5285928
-73.9217748,296.1862334
206.7164283,200.976385
36.33696965,398.9080514
-199.2044586,273.6253676
-51.36090902,291.1699347
101.4739826,338.7873372
46.34461033,301.2025321
-121.5142206,401.4286791
23.80870127,386.379783
-33.81634195,238.5611902
-161.6196535,170.9035496
43.84893934,231.0242638
-164.1153245,190.9437876
-31.32067095,403.9243501
-136.5631167,266.1133979
63.88917741,356.3319043
-98.97831156,371.3558437
-184.1805192,223.5122941
181.6598915,198.4557573
96.45768386,361.3232463
76.41744579,388.9004107
211.732727,263.6177269
179.1642205,205.967727
-214.228398,253.5851295
159.1239825,140.8307141
16.29673158,401.4286791
91.46634187,406.4449778
-239.2849348,251.0894585
-176.6435928,148.3426838
-239.2849348,258.6014282
-186.6761902,306.1938741
-96.45768386,398.9080514
-194.1881599,231.0242638
-141.5794154,145.8470128
-106.4902812,351.3156056
161.6196535,203.472056
-194.1881599,218.4959954
-61.39350641,381.3884411
-221.7653244,238.5611902
-231.7729651,253.5851295
-154.1076838,373.8515147
-186.6761902,170.9035496
156.6033548,326.2590688
111.5065799,368.8601727
194.1881599,213.5046534
221.7653244,268.6090689
219.2446967,266.1133979
-226.7566664,263.6177269
-206.7164283,218.4959954
-204.2207573,308.7145018
111.5065799,373.8515147
-204.2207573,281.1373373
149.0913851,343.8036359
139.0587877,328.7547398
-53.88153673,368.8601727
189.1718612,198.4557573
73.9217748,306.1938741
-201.7001296,231.0242638
-181.6598915,213.5046534
63.88917741,281.1373373
-209.237056,221.0166231
156.6033548,165.8872509
146.5707574,195.9600863
36.33696965,326.2590688
-149.0913851,175.9198483
-61.39350641,278.6416663
184.1805192,213.5046534
176.6435928,218.4959954
-241.8055625,261.0970992
-244.3012334,243.5525322
-66.40980511,373.8515147
-119.0185496,368.8601727
-106.4902812,371.3558437
-11.28043289,291.1699347
-229.2772941,228.5285928
-164.1153245,336.2667095
224.2609954,228.5285928
184.1805192,195.9600863
136.5631167,353.8112766
234.2935928,203.472056
-209.237056,180.9111902
106.4902812,366.339545
-111.5065799,388.9004107
-244.3012334,233.5448915
-224.2609954,243.5525322
61.39350641,383.8841121
-196.7087876,210.9840257
-234.2935928,243.5525322
189.1718612,213.5046534
-229.2772941,253.5851295
206.7164283,226.0329218
-36.33696965,388.9004107
181.6598915,208.4883547
-174.1479219,288.6742637
-214.228398,296.1862334
236.7892638,258.6014282
161.6196535,333.7710385
-224.2609954,253.5851295
214.228398,251.0894585
-106.4902812,368.8601727
184.1805192,218.4959954
-58.87287871,336.2667095
-169.1316232,306.1938741
-149.0913851,323.7384411
-68.9054761,391.3960817
169.1316232,243.5525322
136.5631167,233.5448915
206.7164283,226.0329218
-66.40980511,366.339545
-174.1479219,175.9198483
-186.6761902,276.1459953
-189.1718612,291.1699347
-196.7087876,281.1373373
214.228398,266.1133979
-201.7001296,165.8872509
-134.042489,376.3721424
53.88153673,343.8036359
-174.1479219,338.7873372
-196.7087876,318.7221424
91.46634187,236.0405625
-229.2772941,243.5525322
-106.4902812,351.3156056
-199.2044586,251.0894585
-61.39350641,413.9569475
191.6924889,221.0166231
-164.1153245,180.9111902
-139.0587877,293.6656057
68.9054761,316.2264714
179.1642205,226.0329218
-101.4739826,336.2667095
-121.5142206,371.3558437
-91.46634187,301.2025321
-86.45004318,393.9167094
-181.6598915,221.0166231
-96.45768386,346.2993069
226.7566664,238.5611902
226.7566664,241.0568612
161.6196535,341.2830082
191.6924889,371.3558437
-108.9859522,118.2698483
-151.5870561,346.2993069
-226.7566664,213.5046534
191.6924889,185.9274889
-226.7566664,278.6416663
111.5065799,373.8515147
179.1642205,203.472056
-139.0587877,338.7873372
164.1153245,223.5122941
189.1718612,148.3426838
91.46634187,361.3232463
-156.6033548,238.5611902
171.6522509,170.9035496
229.2772941,248.5688308
-191.6924889,243.5525322
81.43374448,363.843874
-68.9054761,293.6656057
-179.1642205,210.9840257
194.1881599,278.6416663
-161.6196535,173.3992206
98.97831156,358.8275753
-181.6598915,188.4481166
-181.6598915,213.5046534
-134.042489,236.0405625
73.9217748,293.6656057
-239.2849348,251.0894585
-166.6359522,338.7873372
-206.7164283,213.5046534
-216.7490257,283.657965
-186.6761902,198.4557573
-234.2935928,231.0242638
-211.732727,248.5688308
-231.7729651,233.5448915
-71.40114709,398.9080514
-129.051147,143.3263851
-129.051147,361.3232463
184.1805192,193.4394586
-186.6761902,173.3992206
-206.7164283,190.9437876
-164.1153245,190.9437876
209.237056,241.0568612
229.2772941,248.5688308
73.9217748,353.8112766
76.41744579,401.4286791
154.1076838,333.7710385
-189.1718612,226.0329218
-181.6598915,308.7145018
-81.43374448,371.3558437
-126.5305193,258.6014282
139.0587877,150.8633115
-196.7087876,293.6656057
221.7653244,223.5122941
201.7001296,226.0329218
-71.40114709,373.8515147
199.2044586,246.0731599
81.43374448,373.8515147
146.5707574,223.5122941
-116.5228786,356.3319043
-204.2207573,223.5122941
-48.86523803,396.4123804
-66.40980511,391.3960817
-236.7892638,228.5285928
121.5142206,158.3752812
33.81634195,383.8841121
-239.2849348,238.5611902
8.759805183,451.5417527
-139.0587877,353.8112766
-186.6761902,248.5688308
-219.2446967,233.5448915
199.2044586,283.657965
126.5305193,373.8515147
91.46634187,373.8515147
-61.39350641,336.2667095
-96.45768386,381.3884411
-234.2935928,216.0003244
219.2446967,236.0405625
-68.9054761,308.7145018
-101.4739826,388.9004107
-201.7001296,221.0166231
108.9859522,293.6656057
164.1153245,341.2830082
98.97831156,368.8601727
66.40980511,393.9167094
-166.6359522,178.4155192
-219.2446967,251.0894585
88.94571417,168.3829219
18.79240257,413.9569475
-116.5228786,308.7145018
204.2207573,316.2264714
-179.1642205,243.5525322
-166.6359522,128.3024457
-121.5142206,321.2427701
-114.0022509,266.1133979
226.7566664,231.0242638
-191.6924889,193.4394586
66.40980511,368.8601727
-43.84893934,253.5851295
124.0348483,311.2101728
-149.0913851,180.9111902
-46.34461033,368.8601727
58.87287871,366.339545
108.9859522,371.3558437
-144.0750864,178.4155192
81.43374448,303.6982031
-216.7490257,271.1296966
206.7164283,253.5851295
-226.7566664,243.5525322
71.40114709,381.3884411
-98.97831156,381.3884411
-214.228398,200.976385
-224.2609954,243.5525322
-116.5228786,361.3232463
191.6924889,238.5611902
-1.247835496,403.9243501
-186.6761902,328.7547398
-129.051147,100.750238
-189.1718612,208.4883547
-83.92941548,361.3232463
-231.7729651,231.0242638
-221.7653244,236.0405625
236.7892638,241.0568612
154.1076838,368.8601727
-226.7566664,236.0405625
-204.2207573,258.6014282
73.9217748,426.4852159
209.237056,193.4394586
-239.2849348,231.0242638
58.87287871,391.3960817
-101.4739826,296.1862334
-81.43374448,391.3960817
-209.237056,216.0003244
139.0587877,180.9111902
166.6359522,198.4557573
206.7164283,261.0970992
-216.7490257,243.5525322
-61.39350641,363.843874
71.40114709,346.2993069
166.6359522,328.7547398
-31.32067095,396.4123804
184.1805192,291.1699347
246.8218612,281.1373373
-66.40980511,373.8515147
-214.228398,223.5122941
-201.7001296,210.9840257
234.2935928,251.0894585
229.2772941,233.5448915
219.2446967,231.0242638
-63.88917741,373.8515147
116.5228786,366.339545
108.9859522,391.3960817
-86.45004318,308.7145018
171.6522509,358.8275753
-114.0022509,148.3426838
-116.5228786,148.3426838
-108.9859522,128.3024457
226.7566664,233.5448915
159.1239825,203.472056
216.7490257,231.0242638
144.0750864,163.3915799
96.45768386,353.8112766
149.0913851,180.9111902
-129.051147,150.8633115
-38.83264064,383.8841121
-88.94571417,218.4959954
-191.6924889,236.0405625
-149.0913851,336.2667095
108.9859522,396.4123804
-209.237056,243.5525322
-71.40114709,371.3558437
-166.6359522,321.2427701
-31.32067095,426.4852159
164.1153245,190.9437876
-186.6761902,258.6014282
-174.1479219,261.0970992
184.1805192,193.4394586
-169.1316232,148.3426838
46.34461033,413.9569475
-186.6761902,168.3829219
-63.88917741,296.1862334
191.6924889,208.4883547
88.94571417,378.8678134
-191.6924889,183.4318179
73.9217748,311.2101728
78.93807349,398.9080514
-53.88153673,316.2264714
-191.6924889,243.5525322
-131.546818,351.3156056
-211.732727,221.0166231
76.41744579,363.843874
-63.88917741,241.0568612
-224.2609954,241.0568612
134.042489,356.3319043
-71.40114709,341.2830082
211.732727,243.5525322
-51.36090902,403.9243501
-184.1805192,213.5046534
-216.7490257,241.0568612
81.43374448,391.3960817
134.042489,358.8275753
194.1881599,195.9600863
196.7087876,218.4959954
-199.2044586,190.9437876
199.2044586,210.9840257
176.6435928,210.9840257
-199.2044586,210.9840257
-83.92941548,386.379783
214.228398,261.0970992
-8.759805183,403.9243501
-76.41744579,393.9167094
-221.7653244,251.0894585
-73.9217748,358.8275753
121.5142206,323.7384411
-106.4902812,353.8112766
-86.45004318,368.8601727
-199.2044586,173.3992206
53.88153673,353.8112766
-216.7490257,228.5285928
-169.1316232,316.2264714
81.43374448,258.6014282
-181.6598915,208.4883547
216.7490257,231.0242638
-249.3175321,248.5688308
209.237056,308.7145018
86.45004318,333.7710385
78.93807349,376.3721424
236.7892638,248.5688308
-221.7653244,236.0405625
-239.2849348,236.0405625
229.2772941,268.6090689
-76.41744579,308.7145018
-11.28043289,183.4318179
-51.36090902,236.0405625
176.6435928,301.2025321
-216.7490257,243.5525322
-234.2935928,243.5525322
83.92941548,358.8275753
181.6598915,193.4394586
-184.1805192,331.2504108
-98.97831156,411.4363198
-161.6196535,180.9111902
68.9054761,416.4526185
206.7164283,231.0242638
221.7653244,276.1459953
-101.4739826,378.8678134
51.36090902,396.4123804
141.5794154,323.7384411
-214.228398,253.5851295
141.5794154,293.6656057
-78.93807349,388.9004107
-199.2044586,231.0242638
-239.2849348,233.5448915
151.5870561,203.472056
-186.6761902,226.0329218
-206.7164283,261.0970992
-201.7001296,223.5122941
-161.6196535,170.9035496
204.2207573,258.6014282
201.7001296,261.0970992
-121.5142206,198.4557573
231.7729651,233.5448915
108.9859522,383.8841121
-139.0587877,311.2101728
76.41744579,303.6982031
-221.7653244,251.0894585
-229.2772941,246.0731599
216.7490257,248.5688308
-209.237056,248.5688308
-219.2446967,243.5525322
-181.6598915,228.5285928
-116.5228786,373.8515147
124.0348483,363.843874
-81.43374448,356.3319043
-151.5870561,203.472056
83.92941548,393.9167094
119.0185496,135.8144154
-53.88153673,205.967727
114.0022509,143.3263851
-211.732727,228.5285928
129.051147,383.8841121
-56.37720772,401.4286791
-83.92941548,388.9004107
-154.1076838,318.7221424
229.2772941,236.0405625
86.45004318,301.2025321
76.41744579,298.6819044
-209.237056,251.0894585
-176.6435928,278.6416663
-103.9946103,348.7949779
251.8132031,306.1938741
169.1316232,398.9080514
-171.6522509,331.2504108
38.83264064,381.3884411
196.7087876,193.4394586
-206.7164283,281.1373373
-229.2772941,258.6014282
116.5228786,358.8275753
241.8055625,248.5688308
136.5631167,353.8112766
63.88917741,368.8601727
81.43374448,356.3319043
-33.81634195,368.8601727
63.88917741,363.843874
229.2772941,238.5611902
-93.96201286,361.3232463
-131.546818,403.9243501
-68.9054761,418.9732462
-201.7001296,205.967727
106.4902812,391.3960817
108.9859522,381.3884411
-151.5870561,208.4883547
8.759805183,336.2667095
-156.6033548,278.6416663
-219.2446967,248.5688308
81.43374448,353.8112766
-224.2609954,246.0731599
194.1881599,248.5688308
211.732727,228.5285928
-236.7892638,268.6090689
-174.1479219,363.843874
101.4739826,291.1699347
-151.5870561,383.8841121
219.2446967,218.4959954
-91.46634187,291.1699347
-26.30437226,251.0894585
6.264134191,278.6416663
-231.7729651,253.5851295
-171.6522509,296.1862334
-146.5707574,173.3992206
-159.1239825,308.7145018
-71.40114709,343.8036359
-204.2207573,248.5688308
-219.2446967,238.5611902
-209.237056,251.0894585
-219.2446967,231.0242638
196.7087876,233.5448915
68.9054761,398.9080514
-229.2772941,243.5525322
-93.96201286,356.3319043
-63.88917741,378.8678134
-91.46634187,368.8601727
174.1479219,183.4318179
151.5870561,203.472056
236.7892638,233.5448915
-221.7653244,243.5525322
-186.6761902,195.9600863
154.1076838,346.2993069
216.7490257,283.657965
108.9859522,378.8678134
-121.5142206,353.8112766
-184.1805192,241.0568612
-124.0348483,353.8112766
221.7653244,246.0731599
-21.28807357,403.9243501
111.5065799,371.3558437
246.8218612,228.5285928
116.5228786,358.8275753
88.94571417,343.8036359
146.5707574,195.9600863
176.6435928,293.6656057
-73.9217748,371.3558437
-211.732727,271.1296966
-226.7566664,238.5611902
93.96201286,398.9080514
229.2772941,253.5851295
194.1881599,218.4959954
-191.6924889,296.1862334
-196.7087876,268.6090689
36.33696965,381.3884411
-206.7164283,251.0894585
-181.6598915,246.0731599
-16.29673158,388.9004107
-76.41744579,371.3558437
-181.6598915,205.967727
-169.1316232,233.5448915
159.1239825,210.9840257
-164.1153245,180.9111902
-33.81634195,276.1459953
-93.96201286,343.8036359
-196.7087876,306.1938741
-86.45004318,313.7308005
23.80870127,416.4526185
-66.40980511,263.6177269
-224.2609954,233.5448915
176.6435928,331.2504108
106.4902812,368.8601727
-66.40980511,381.3884411
53.88153673,368.8601727
-83.92941548,363.843874
-76.41744579,381.3884411
-211.732727,228.5285928
-71.40114709,381.3884411
56.37720772,338.7873372
-38.83264064,353.8112766
161.6196535,338.7873372
-226.7566664,253.5851295
226.7566664,231.0242638
-194.1881599,160.8709522
116.5228786,281.1373373
226.7566664,233.5448915
154.1076838,168.3829219
196.7087876,221.0166231
-126.5305193,378.8678134
-101.4739826,403.9243501
156.6033548,356.3319043
134.042489,373.8515147
154.1076838,363.843874
-246.8218612,223.5122941
-239.2849348,223.5122941
86.45004318,378.8678134
214.228398,276.1459953
-201.7001296,286.153636
-174.1479219,228.5285928
-38.83264064,408.9406488
-124.0348483,145.8470128
-216.7490257,238.5611902
-166.6359522,316.2264714
-81.43374448,408.9406488
-116.5228786,361.3232463
93.96201286,391.3960817
184.1805192,188.4481166
-184.1805192,221.0166231
81.43374448,371.3558437
-38.83264064,346.2993069
-86.45004318,353.8112766
28.82499996,398.9080514
-33.81634195,361.3232463
184.1805192,228.5285928
-126.5305193,143.3263851
-63.88917741,353.8112766
-121.5142206,318.7221424
-96.45768386,210.9840257
-181.6598915,248.5688308
-68.9054761,343.8036359
-63.88917741,313.7308005
-204.2207573,221.0166231
108.9859522,371.3558437
204.2207573,218.4959954
-221.7653244,256.0808005
216.7490257,238.5611902
-78.93807349,278.6416663
-186.6761902,243.5525322
-61.39350641,381.3884411
-211.732727,241.0568612
-211.732727,246.0731599
244.3012334,238.5611902
-201.7001296,288.6742637
-224.2609954,268.6090689
-206.7164283,246.0731599
-83.92941548,293.6656057
209.237056,258.6014282
-191.6924889,208.4883547
236.7892638,233.5448915
-176.6435928,188.4481166
-206.7164283,256.0808005
-73.9217748,386.379783
-229.2772941,248.5688308
199.2044586,221.0166231
66.40980511,423.9645882
189.1718612,200.976385
209.237056,218.4959954
-176.6435928,188.4481166
111.5065799,378.8678134
-241.8055625,263.6177269
124.0348483,195.9600863
166.6359522,231.0242638
119.0185496,351.3156056
-68.9054761,378.8678134
116.5228786,373.8515147
196.7087876,263.6177269
-164.1153245,231.0242638
-16.29673158,210.9840257
-226.7566664,243.5525322
-146.5707574,175.9198483
-101.4739826,323.7384411
234.2935928,243.5525322
136.5631167,316.2264714
186.6761902,213.5046534
-164.1153245,296.1862334
234.2935928,246.0731599
-43.84893934,383.8841121
-56.37720772,258.6014282
251.8132031,283.657965
241.8055625,273.6253676
236.7892638,276.1459953
-103.9946103,348.7949779
-194.1881599,256.0808005
-211.732727,248.5688308
-61.39350641,95.73393927
-96.45768386,356.3319043
-196.7087876,203.472056
-126.5305193,328.7547398
-61.39350641,386.379783
144.0750864,353.8112766
-63.88917741,406.4449778
-224.2609954,246.0731599
226.7566664,241.0568612
-141.5794154,195.9600863
106.4902812,381.3884411
-221.7653244,261.0970992
-166.6359522,190.9437876
-151.5870561,268.6090689
-184.1805192,291.1699347
171.6522509,175.9198483
-246.8218612,278.6416663
-114.0022509,391.3960817
-146.5707574,158.3752812
21.28807357,341.2830082
23.80870127,338.7873372
-146.5707574,158.3752812
159.1239825,163.3915799
201.7001296,241.0568612
-224.2609954,248.5688308
46.34461033,303.6982031
-73.9217748,371.3558437
219.2446967,246.0731599
-41.35326834,313.7308005
-189.1718612,233.5448915
-141.5794154,153.3589825
-53.88153673,391.3960817
-156.6033548,331.2504108
56.37720772,371.3558437
-179.1642205,213.5046534
-236.7892638,241.0568612
156.6033548,346.2993069
149.0913851,376.3721424
-231.7729651,266.1133979
204.2207573,221.0166231
139.0587877,185.9274889
156.6033548,238.5611902
-129.051147,248.5688308
236.7892638,273.6253676
-114.0022509,358.8275753
-169.1316232,281.1373373
-214.228398,221.0166231
-73.9217748,366.339545
216.7490257,228.5285928
-78.93807349,391.3960817
-221.7653244,266.1133979
-146.5707574,341.2830082
-206.7164283,301.2025321
16.29673158,416.4526185
-23.80870127,393.9167094
-73.9217748,381.3884411
-224.2609954,251.0894585
219.2446967,256.0808005
-189.1718612,165.8872509
-31.32067095,366.339545
171.6522509,216.0003244
189.1718612,243.5525322
146.5707574,291.1699347
-21.28807357,288.6742637
-146.5707574,158.3752812
176.6435928,293.6656057
226.7566664,251.0894585
-241.8055625,248.5688308
166.6359522,363.843874
-214.228398,213.5046534
124.0348483,368.8601727
-91.46634187,386.379783
-101.4739826,195.9600863
179.1642205,221.0166231
-86.45004318,416.4526185
176.6435928,273.6253676
-61.39350641,398.9080514
-229.2772941,213.5046534
191.6924889,308.7145018
-196.7087876,205.967727
-204.2207573,210.9840257
78.93807349,396.4123804
219.2446967,226.0329218
1.247835496,411.4363198
221.7653244,251.0894585
-103.9946103,356.3319043
-91.46634187,353.8112766
159.1239825,200.976385
-199.2044586,236.0405625
186.6761902,276.1459953
91.46634187,303.6982031
166.6359522,213.5046534
81.43374448,356.3319043
156.6033548,110.7578786
-221.7653244,266.1133979
-139.0587877,313.7308005
216.7490257,256.0808005
-48.86523803,401.4286791
199.2044586,266.1133979
86.45004318,331.2504108
-68.9054761,391.3960817
189.1718612,288.6742637
-134.042489,321.2427701
174.1479219,190.9437876
-181.6598915,246.0731599
-83.92941548,403.9243501
-224.2609954,286.153636
226.7566664,236.0405625
101.4739826,371.3558437
231.7729651,233.5448915
-36.33696965,313.7308005
36.33696965,291.1699347
-144.0750864,173.3992206
-159.1239825,153.3589825
-221.7653244,256.0808005
91.46634187,381.3884411
-68.9054761,388.9004107
-201.7001296,276.1459953
6.264134191,376.3721424
-51.36090902,336.2667095
71.40114709,383.8841121
91.46634187,373.8515147
-46.34461033,406.4449778
-88.94571417,376.3721424
-86.45004318,348.7949779
219.2446967,286.153636
-169.1316232,198.4557573
211.732727,193.4394586
206.7164283,218.4959954
131.546818,346.2993069
98.97831156,386.379783
224.2609954,253.5851295
-166.6359522,308.7145018
-224.2609954,243.5525322
231.7729651,248.5688308
234.2935928,243.5525322
-224.2609954,278.6416663
204.2207573,205.967727
-239.2849348,261.0970992
-126.5305193,343.8036359
-206.7164283,218.4959954
126.5305193,331.2504108
-66.40980511,378.8678134
-68.9054761,368.8601727
246.8218612,253.5851295
-206.7164283,278.6416663
114.0022509,363.843874
-26.30437226,393.9167094
36.33696965,403.9243501
-139.0587877,323.7384411
-209.237056,286.153636
-201.7001296,233.5448915
-201.7001296,253.5851295
206.7164283,283.657965
-219.2446967,271.1296966
91.46634187,381.3884411
-214.228398,276.1459953
-124.0348483,358.8275753
-159.1239825,331.2504108
-58.87287871,256.0808005
209.237056,303.6982031
-199.2044586,190.9437876
-106.4902812,65.66110381
111.5065799,378.8678134
-226.7566664,276.1459953
-164.1153245,223.5122941
159.1239825,228.5285928
-139.0587877,168.3829219
204.2207573,218.4959954
151.5870561,178.4155192
-81.43374448,393.9167094
-46.34461033,293.6656057
-191.6924889,198.4557573
-66.40980511,386.379783
58.87287871,356.3319043
119.0185496,366.339545
114.0022509,318.7221424
-199.2044586,231.0242638
239.2849348,246.0731599
-66.40980511,376.3721424
86.45004318,283.657965
-83.92941548,393.9167094
-184.1805192,278.6416663
154.1076838,323.7384411
-174.1479219,301.2025321
-226.7566664,243.5525322
-231.7729651,243.5525322
-13.77610388,258.6014282
221.7653244,246.0731599
181.6598915,213.5046534
-111.5065799,140.8307141
-73.9217748,403.9243501
214.228398,223.5122941
11.28043289,406.4449778
-221.7653244,223.5122941
-226.7566664,243.5525322
-194.1881599,216.0003244
-83.92941548,205.967727
-179.1642205,185.9274889
196.7087876,200.976385
108.9859522,323.7384411
251.8132031,256.0808005
71.40114709,90.71764057
103.9946103,133.3187444
141.5794154,278.6416663
-98.97831156,378.8678134
91.46634187,423.9645882
-98.97831156,331.2504108
131.546818,200.976385
-164.1153245,163.3915799
174.1479219,158.3752812
71.40114709,381.3884411
-211.732727,243.5525322
124.0348483,406.4449778
124.0348483,363.843874
111.5065799,381.3884411
-136.5631167,383.8841121
-141.5794154,366.339545
184.1805192,170.9035496
-61.39350641,348.7949779
81.43374448,386.379783
174.1479219,338.7873372
-206.7164283,303.6982031
-81.43374448,338.7873372
-169.1316232,213.5046534
-219.2446967,226.0329218
121.5142206,148.3426838
-201.7001296,286.153636
-96.45768386,383.8841121
63.88917741,331.2504108
-76.41744579,203.472056
-66.40980511,278.6416663
-174.1479219,185.9274889
-88.94571417,288.6742637
221.7653244,228.5285928
-211.732727,276.1459953
231.7729651,268.6090689
226.7566664,238.5611902
-26.30437226,403.9243501
-18.79240257,398.9080514
-66.40980511,306.1938741
184.1805192,205.967727
151.5870561,346.2993069
-166.6359522,326.2590688
166.6359522,318.7221424
164.1153245,328.7547398
-214.228398,226.0329218
-194.1881599,170.9035496
93.96201286,351.3156056
-194.1881599,253.5851295
101.4739826,371.3558437
33.81634195,326.2590688
-149.0913851,165.8872509
179.1642205,203.472056
201.7001296,238.5611902
201.7001296,231.0242638
-174.1479219,316.2264714
-126.5305193,288.6742637
-236.7892638,246.0731599
119.0185496,383.8841121
184.1805192,321.2427701
171.6522509,226.0329218
-231.7729651,241.0568612
-204.2207573,293.6656057
-121.5142206,371.3558437
-154.1076838,293.6656057
169.1316232,153.3589825
111.5065799,371.3558437
236.7892638,243.5525322
-214.228398,226.0329218
93.96201286,381.3884411
-229.2772941,253.5851295
51.36090902,413.9569475
-231.7729651,243.5525322
-114.0022509,366.339545
-174.1479219,175.9198483
-83.92941548,381.3884411
-166.6359522,231.0242638
58.87287871,376.3721424
23.80870127,273.6253676
116.5228786,388.9004107
126.5305193,366.339545
-101.4739826,336.2667095
219.2446967,236.0405625
184.1805192,241.0568612
98.97831156,333.7710385
129.051147,326.2590688
-46.34461033,338.7873372
-189.1718612,233.5448915
76.41744579,346.2993069
21.28807357,293.6656057
189.1718612,183.4318179
-103.9946103,371.3558437
96.45768386,173.3992206
204.2207573,231.0242638
136.5631167,353.8112766
144.0750864,238.5611902
161.6196535,190.9437876
-43.84893934,378.8678134
-121.5142206,351.3156056
-221.7653244,241.0568612
-91.46634187,381.3884411
-226.7566664,236.0405625
18.79240257,406.4449778
161.6196535,356.3319043
241.8055625,273.6253676
-184.1805192,323.7384411
-126.5305193,210.9840257
-241.8055625,238.5611902
-96.45768386,368.8601727
121.5142206,205.967727
221.7653244,243.5525322
51.36090902,416.4526185
-11.28043289,421.4689172
-221.7653244,243.5525322
96.45768386,358.8275753
174.1479219,318.7221424
-6.264134191,423.9645882
134.042489,376.3721424
119.0185496,398.9080514
-219.2446967,231.0242638
-159.1239825,158.3752812
-171.6522509,313.7308005
71.40114709,343.8036359
-48.86523803,321.2427701
-199.2044586,241.0568612
-134.042489,361.3232463
-76.41744579,183.4318179
-124.0348483,158.3752812
86.45004318,296.1862334
226.7566664,226.0329218
151.5870561,348.7949779
-241.8055625,241.0568612
-164.1153245,346.2993069
141.5794154,358.8275753
116.5228786,353.8112766
189.1718612,306.1938741
-179.1642205,251.0894585
-114.0022509,363.843874
41.35326834,313.7308005
-21.28807357,298.6819044
-83.92941548,241.0568612
-23.80870127,383.8841121
-51.36090902,333.7710385
-116.5228786,210.9840257
-46.34461033,353.8112766
-146.5707574,175.9198483
-139.0587877,173.3992206
219.2446967,205.967727
171.6522509,323.7384411
16.29673158,413.9569475
41.35326834,363.843874
-206.7164283,333.7710385
144.0750864,163.3915799
126.5305193,343.8036359
61.39350641,318.7221424
-81.43374448,386.379783
-219.2446967,231.0242638
-23.80870127,401.4286791
219.2446967,236.0405625
-159.1239825,306.1938741
-136.5631167,336.2667095
-126.5305193,331.2504108
58.87287871,298.6819044
-124.0348483,313.7308005
229.2772941,238.5611902
-231.7729651,241.0568612
254.3338308,251.0894585
-38.83264064,318.7221424
-199.2044586,263.6177269
91.46634187,406.4449778
-161.6196535,223.5122941
108.9859522,391.3960817
-211.732727,205.967727
-259.3501295,301.2025321
-214.228398,236.0405625
-199.2044586,210.9840257
-206.7164283,221.0166231
-119.0185496,373.8515147
-151.5870561,165.8872509
159.1239825,165.8872509
209.237056,216.0003244
-214.228398,223.5122941
-184.1805192,195.9600863
-83.92941548,391.3960817
-181.6598915,203.472056
48.86523803,413.9569475
-71.40114709,383.8841121
149.0913851,341.2830082
-234.2935928,241.0568612
-171.6522509,155.8546535
-101.4739826,381.3884411
176.6435928,353.8112766
73.9217748,336.2667095
-146.5707574,361.3232463
-108.9859522,376.3721424
206.7164283,223.5122941
209.237056,228.5285928
-101.4739826,346.2993069
-98.97831156,341.2830082
164.1153245,178.4155192
221.7653244,258.6014282
-211.732727,216.0003244
-194.1881599,231.0242638
-28.82499996,371.3558437
186.6761902,291.1699347
-201.7001296,241.0568612
184.1805192,210.9840257
-61.39350641,388.9004107
199.2044586,236.0405625
-214.228398,261.0970992
-41.35326834,268.6090689
-151.5870561,170.9035496
-179.1642205,238.5611902
131.546818,173.3992206
114.0022509,348.7949779
256.8295018,281.1373373
119.0185496,346.2993069
61.39350641,393.9167094
169.1316232,210.9840257
-56.37720772,398.9080514
-119.0185496,366.339545
-116.5228786,366.339545
159.1239825,170.9035496
-169.1316232,348.7949779
-126.5305193,361.3232463
-161.6196535,210.9840257
124.0348483,363.843874
204.2207573,258.6014282
-13.77610388,381.3884411
-226.7566664,256.0808005
